Feature_Value
0.0387711755305878
0.1832279629896773
0.09865076942611505
0.250326086903589
-0.01774810108847586
-0.05017520883078105
0.05362976901654608
-0.03785869620551492
0.6140872332137136
-0.11402249398880915
0.04385401004296074
0.15248894086486586
0.22927910197960719
-0.1068211887330557
-0.18251771452410784
-0.0970407319049328
-0.0478514077758477
0.17282806239880547
-0.01886223540952484
0.2427443352751674
-0.11634196403826667
-0.06432217994280573
0.09228995819040071
-0.08091593844580029
-0.01673274759133161
-0.06521053773698135
-0.009010494237533568
-0.06084851621097315
-0.09167618702923921
-0.05135629979055242
-0.19873999639197495
0.2808701480568694
0.3432886686564354
-0.07680710083889046
-0.023749224166354423
-0.1392749867852539
-0.04082818954742217
-0.04586150161347971
-0.07305551964885905
-0.028553418133432
0.1038567996986478
0.07928010071998384
-0.036073505648744376
-0.07267066484268186
-0.08955959834437553
0.08862659070525801
-0.12183497163369893
0.3803584058708811
-0.09383470382351025
0.45881368652053106
0.2848180191958077
0.044687077170710535
-0.04771522096283398
0.030635211564053487
-0.03002717597529545
-0.018912803304644087
0.23175694117480705
0.11038541421757464
0.25589916028015436
-0.06600287137261253
-0.07063283229325658
-0.14802625195502753
-0.07903803291088243
-0.088625636196105
0.3449476161396579
0.09699646222935994
0.3945175722169243
0.07260404455763572
-0.1063288257252167
-0.0325631675897843
-0.13810984288515077
-0.023014561839334622
-0.014374893346668683
0.13708150984911188
-0.052858120421157395
-0.02479570412743716
-0.062100609369908216
